(633.2, 0.0, 333.0)/(0.0, 0.7, 0.0, 0.7)
(657.2, 0.0, 335.2)/(0.0, 0.6, 0.0, 0.8)
(679.5, 0.0, 344.8)/(0.0, 0.5, 0.0, 0.9)
(698.5, 0.0, 356.1)/(0.0, 0.4, 0.0, 0.9)
(709.7, 0.0, 372.0)/(0.0, 0.2, 0.0, 1.0)
(713.5, 0.0, 389.2)/(0.0, 0.1, 0.0, 1.0)
(715.9, 0.0, 405.2)/(0.0, 0.1, 0.0, 1.0)
(717.3, 0.0, 421.6)/(0.0, 0.0, 0.0, 1.0)
(717.0, 0.0, 438.8)/(0.0, 0.0, 0.0, 1.0)
(716.0, 0.0, 456.1)/(0.0, 0.0, 0.0, 1.0)
(708.1, 0.0, 473.3)/(0.0, -0.4, 0.0, 0.9)
(691.2, 0.0, 477.7)/(0.0, -0.7, 0.0, 0.7)
(673.1, 0.0, 475.3)/(0.0, -0.8, 0.0, 0.7)
(656.1, 0.0, 473.9)/(0.0, -0.7, 0.0, 0.7)
(642.5, 0.0, 474.9)/(0.0, -0.7, 0.0, 0.7)
