(529.9, 31.0, 853.4)/(0.0, 0.7, 0.0, 0.7)
(556.7, 31.0, 853.8)/(0.0, 0.7, 0.0, 0.7)
(583.7, 31.0, 855.0)/(0.0, 0.7, 0.0, 0.7)
(610.9, 31.0, 856.3)/(0.0, 0.7, 0.0, 0.7)
(637.4, 31.0, 856.5)/(0.0, 0.7, 0.0, 0.7)
(666.3, 31.0, 855.8)/(0.0, 0.7, 0.0, 0.7)
(693.1, 31.0, 854.7)/(0.0, 0.7, 0.0, 0.7)
(721.3, 31.0, 854.7)/(0.0, 0.7, 0.0, 0.7)
(750.8, 31.0, 852.7)/(0.0, 0.8, 0.0, 0.7)
(777.8, 31.0, 848.0)/(0.0, 0.8, 0.0, 0.6)
(806.7, 31.0, 840.0)/(0.0, 0.8, 0.0, 0.6)
(831.9, 31.0, 828.5)/(0.0, 0.9, 0.0, 0.5)
(855.5, 31.0, 811.6)/(0.0, 0.9, 0.0, 0.4)
(878.6, 31.0, 791.8)/(0.0, 0.9, 0.0, 0.4)
(898.0, 31.0, 769.8)/(0.0, 0.9, 0.0, 0.3)
(913.2, 31.0, 745.9)/(0.0, 1.0, 0.0, 0.2)
(923.4, 31.0, 716.9)/(0.0, 1.0, 0.0, 0.1)
(928.1, 31.0, 687.6)/(0.0, 1.0, 0.0, 0.1)
(930.2, 31.0, 657.8)/(0.0, 1.0, 0.0, 0.0)
(931.2, 31.0, 629.0)/(0.0, 1.0, 0.0, 0.0)
(932.1, 31.0, 597.7)/(0.0, 1.0, 0.0, 0.0)
(932.4, 31.0, 567.6)/(0.0, 1.0, 0.0, 0.0)
(932.4, 31.0, 538.5)/(0.0, 1.0, 0.0, 0.0)
(932.4, 30.9, 506.9)/(0.0, 1.0, 0.0, 0.0)
(932.4, 30.9, 477.6)/(0.0, 1.0, 0.0, 0.0)
(931.9, 30.9, 447.1)/(0.0, 1.0, 0.0, 0.0)
(931.3, 30.9, 415.3)/(0.0, 1.0, 0.0, 0.0)
(930.4, 30.9, 385.8)/(0.0, 1.0, 0.0, 0.0)
(928.7, 30.9, 355.1)/(0.0, 1.0, 0.0, 0.0)
(926.1, 30.9, 323.2)/(0.0, 1.0, 0.0, 0.0)
(923.4, 30.9, 293.6)/(0.0, 1.0, 0.0, -0.1)
(919.4, 30.9, 261.7)/(0.0, 1.0, 0.0, -0.1)
(914.9, 30.9, 232.3)/(0.0, 1.0, 0.0, -0.1)
(908.4, 30.9, 201.9)/(0.0, 1.0, 0.0, -0.1)
(899.7, 30.9, 170.8)/(0.0, 1.0, 0.0, -0.2)
(888.0, 30.9, 142.0)/(0.0, 1.0, 0.0, -0.2)
(870.8, 30.9, 116.1)/(0.0, 0.9, 0.0, -0.3)
(850.9, 31.0, 94.6)/(0.0, 0.9, 0.0, -0.4)
(825.1, 31.0, 81.3)/(0.0, 0.8, 0.0, -0.6)
(796.2, 31.0, 76.3)/(0.0, 0.7, 0.0, -0.7)
(767.2, 31.0, 81.0)/(0.0, 0.6, 0.0, -0.8)
(740.4, 31.0, 93.6)/(0.0, 0.5, 0.0, -0.9)
(715.5, 31.0, 109.7)/(0.0, 0.4, 0.0, -0.9)
(694.1, 31.0, 130.5)/(0.0, 0.3, 0.0, -0.9)
(677.0, 31.0, 155.0)/(0.0, 0.3, 0.0, -1.0)
(664.8, 31.0, 182.5)/(0.0, 0.2, 0.0, -1.0)
(656.7, 31.0, 211.5)/(0.0, 0.1, 0.0, -1.0)
(654.4, 31.0, 241.5)/(0.0, 0.0, 0.0, -1.0)
(655.9, 31.0, 271.8)/(0.0, 0.0, 0.0, -1.0)
(655.9, 30.9, 302.2)/(0.0, 0.0, 0.0, -1.0)
(656.9, 30.9, 332.7)/(0.0, 0.0, 0.0, -1.0)
(659.5, 30.9, 361.9)/(0.0, -0.1, 0.0, -1.0)
(663.8, 30.9, 393.5)/(0.0, -0.1, 0.0, -1.0)
(665.7, 30.9, 424.1)/(0.0, 0.0, 0.0, -1.0)
(661.1, 30.9, 454.2)/(0.0, 0.2, 0.0, -1.0)
(640.1, 30.4, 473.6)/(0.1, 0.6, -0.2, -0.8)
(617.3, 29.8, 480.8)/(0.0, 0.7, 0.0, -0.7)
(599.7, 29.3, 487.7)/(0.0, 0.4, 0.0, -0.9)
