124
0,5
(331.3, 4.6, 591.6)/(0.0, 0.3, 0.0, 1.0)
(344.8, 4.5, 610.0)/(0.0, 0.3, 0.0, 0.9)
(359.5, 5.4, 628.0)/(0.0, 0.3, 0.0, 0.9)
(374.4, 7.0, 646.2)/(0.0, 0.3, 0.0, 0.9)
(389.8, 7.3, 664.5)/(0.0, 0.4, 0.0, 0.9)
(407.1, 9.5, 681.3)/(-0.1, 0.4, 0.0, 0.9)
(429.8, 12.6, 688.4)/(0.0, 0.7, 0.0, 0.7)
(452.4, 13.8, 694.2)/(0.0, 0.6, 0.0, 0.8)
(472.0, 13.1, 701.2)/(0.0, 0.6, 0.0, 0.8)
(490.2, 12.4, 705.6)/(0.0, 0.6, 0.0, 0.8)
(508.1, 12.0, 709.4)/(0.0, 0.7, 0.0, 0.8)
(527.0, 11.9, 710.8)/(0.0, 0.7, 0.0, 0.7)
(546.7, 11.9, 709.6)/(0.0, 0.7, 0.0, 0.7)
(567.0, 11.9, 708.0)/(0.0, 0.7, 0.0, 0.7)
(587.9, 11.9, 706.7)/(0.0, 0.7, 0.0, 0.7)
(609.4, 11.9, 705.0)/(0.0, 0.7, 0.0, 0.7)
(631.4, 11.9, 703.7)/(0.0, 0.7, 0.0, 0.7)
(654.0, 12.0, 702.4)/(0.0, 0.7, 0.0, 0.7)
(677.0, 12.0, 699.9)/(0.0, 0.8, 0.0, 0.7)
(701.2, 12.0, 695.8)/(0.0, 0.8, 0.0, 0.6)
(723.8, 12.0, 691.6)/(0.0, 0.8, 0.0, 0.6)
(747.3, 12.0, 684.6)/(0.0, 0.8, 0.0, 0.6)
(769.0, 12.0, 672.8)/(0.0, 0.9, 0.0, 0.5)
(789.9, 12.0, 658.6)/(0.0, 0.9, 0.0, 0.5)
(809.8, 12.0, 641.0)/(0.0, 0.9, 0.0, 0.4)
(826.1, 12.0, 622.2)/(0.0, 0.9, 0.0, 0.3)
(841.3, 12.0, 600.9)/(0.0, 1.0, 0.0, 0.3)
(852.3, 12.0, 576.9)/(0.0, 1.0, 0.0, 0.1)
(857.9, 12.0, 549.6)/(0.0, 1.0, 0.0, 0.1)
(861.7, 12.0, 523.9)/(0.0, 1.0, 0.0, 0.1)
(864.2, 12.1, 496.8)/(0.0, 1.0, 0.0, 0.0)
(861.1, 11.6, 469.5)/(0.0, 1.0, 0.0, -0.1)
(853.4, 10.7, 442.8)/(0.0, 1.0, 0.0, -0.1)
(848.3, 8.7, 415.2)/(0.0, 1.0, -0.1, -0.1)
(847.4, 2.7, 387.2)/(0.0, 1.0, -0.1, 0.0)
(847.7, 0.3, 358.2)/(0.0, 1.0, 0.0, 0.0)
(847.0, 0.2, 328.9)/(0.0, 1.0, 0.0, 0.0)
(845.0, 0.1, 299.5)/(0.0, 1.0, 0.0, 0.0)
(843.1, 0.0, 269.9)/(0.0, 1.0, 0.0, 0.0)
(844.3, 0.0, 240.2)/(0.0, 1.0, 0.0, 0.1)
(848.5, 0.0, 210.7)/(0.0, 1.0, 0.0, 0.1)
(851.3, -0.1, 180.8)/(0.0, 1.0, 0.0, 0.0)
(849.3, -0.1, 150.9)/(0.0, 1.0, 0.0, -0.1)
(841.7, -0.1, 121.7)/(0.0, 1.0, 0.0, -0.2)
(826.5, 0.0, 96.4)/(0.0, 0.9, 0.0, -0.4)
(799.8, 0.0, 89.3)/(0.0, 0.7, 0.0, -0.7)
(777.5, 0.0, 80.2)/(0.0, 0.9, 0.0, -0.4)
(764.3, 0.0, 62.4)/(0.0, 0.9, 0.0, -0.4)
(745.1, 0.0, 57.1)/(0.0, 0.7, 0.0, -0.7)
(726.4, 0.0, 56.9)/(0.0, 0.7, 0.0, -0.7)
(707.1, 0.0, 56.9)/(0.0, 0.7, 0.0, -0.7)
(687.1, 0.0, 56.1)/(0.0, 0.7, 0.0, -0.7)
(666.5, 0.0, 56.0)/(0.0, 0.7, 0.0, -0.7)
(645.4, 0.0, 57.9)/(0.0, 0.7, 0.0, -0.7)
(624.5, 0.0, 63.8)/(0.0, 0.6, 0.0, -0.8)
(603.7, 0.0, 74.0)/(0.0, 0.5, 0.0, -0.9)
(585.7, 0.0, 86.3)/(0.0, 0.4, 0.0, -0.9)
(570.7, 0.0, 104.0)/(0.0, 0.3, 0.0, -1.0)
(558.7, 0.0, 124.5)/(0.0, 0.2, 0.0, -1.0)
(549.7, 0.0, 146.8)/(0.0, 0.2, 0.0, -1.0)
(541.7, 0.0, 171.1)/(0.0, 0.1, 0.0, -1.0)
(535.2, 0.0, 194.2)/(0.0, 0.1, 0.0, -1.0)
(530.2, 0.0, 220.0)/(0.0, 0.1, 0.0, -1.0)
(527.5, 0.0, 245.6)/(0.0, 0.0, 0.0, -1.0)
(528.9, 0.0, 270.4)/(0.0, -0.1, 0.0, -1.0)
(538.1, 0.0, 295.0)/(0.0, -0.2, 0.0, -1.0)
(557.2, 0.0, 314.3)/(0.0, -0.5, 0.0, -0.9)
(581.6, 0.0, 325.4)/(0.0, -0.6, 0.0, -0.8)
(608.0, 0.0, 331.6)/(0.0, -0.6, 0.0, -0.8)
(633.8, 0.0, 336.4)/(0.0, -0.6, 0.0, -0.8)
(656.0, 0.0, 348.9)/(0.0, -0.4, 0.0, -0.9)
(671.0, 0.0, 365.7)/(0.0, -0.3, 0.0, -1.0)
(673.9, 0.0, 385.0)/(0.0, 0.1, 0.0, -1.0)
(667.8, 0.0, 401.9)/(0.0, 0.2, 0.0, -1.0)
(661.1, 0.0, 416.8)/(0.0, 0.2, 0.0, -1.0)
(654.9, 0.0, 430.4)/(0.0, 0.2, 0.0, -1.0)
(649.1, 0.0, 443.0)/(0.0, 0.2, 0.0, -1.0)
(643.7, 0.0, 454.7)/(0.0, 0.2, 0.0, -1.0)
(638.3, 0.0, 465.6)/(0.0, 0.2, 0.0, -1.0)
